prefixes;name;memberId
10.24104;Asian Academic Press Co., Limited;10202
10.24113;Smart Moves;10203
10.24112;Hong Kong Baptist University;10204
10.24111;Jurnal Riset Industri Hasil Hutan;10205
10.19245;PuntoOrg;10206
10.24121;Diabetologia Hungarica;10207
10.24114;State University of Medan;10208
10.24122;Institute of Business Research;10209
10.24115;Laplage em Revista;10210
10.24120;Embrapa Agroindustria Tropical;10211
10.24117;Transversal: International Journal for the Historiography of Science;10212
10.24118;Secretaria Municipal de Saude do Rio de Janeiro;10213
10.24116;Educacao Matematica Debate;10214
10.24119;Associacao de Docentes da Estacio de Sa (ADESA);10215
10.24123;University of Surabaya;10216
10.24124;University of Northern British Columbia;10217
10.24125;Association of Medical Doctors Sanamed;10218
10.24127;Muhammadiyah Metro University;10219
10.24128;International Journal of Recent Advancement in Engineering and Research (IJRAER);10220
10.24126;Biotechnology Research Center;10221
10.24131;Instytut Badan Edukacyjnych;10222
10.24130;Association for the Development of Early Childhood Education in Turkey;10223
10.24132;University of West Bohemia;10224
10.24139;Sumy State Pedagogical University named A.S.Makarenko;10225
10.9791, 10.24135;Auckland University of Technology (AUT) Library;10226
10.24137;Asociacion Espanola de Investigacion de la Comunicacion (AE-IC);10227
10.24141;Zdravstveno veleuciliste;10228
10.24140, 10.53809, 10.46294, 10.53456;Universidade Lusofona;10229
10.24134;Brief Encounters Postgraduate Journal;10230
10.24133;Universidad de las Fuerzas Armadas ESPE;10231
10.24138;Croatian Communications and Information Society;10232
10.24136;Instytut Badan Gospodarczych / Institute of Economic Research;10233
10.23842;Korea Insurance Research Institute;10234
10.52468;Dostoevsky Omsk State University;10235
10.24143;Astrakhan State Technical University;10236
10.24146;Turk Kutuphaneciligi - Turkish Librarianship;10237
10.24145;The Korean Institute of Public Affairs (Seoul National University);10238
10.24144;Uzhhorod National University;10239
10.24142;Universidad Autonoma Latinoamericana;10240
10.24149;Federal Reserve Bank of Dallas;10241
10.24157;Arcadian Group S.A.;10242
10.24148;Federal Reserve Bank of San Francisco;10243
10.24156;Jurnal Ilmu Keluarga dan Konsumen;10244
10.24158;HORS Publishing House, LLC;10246
10.24159;Education Research Institute;10247
10.24153;LLC Russian Science;10248
10.24151;National Research University of Electronic Technology (MIET);10249
10.24155;Turk Dunyasi Dergisi;10250
10.24152;The Korean Society of Nineteenth Century Literature in English;10251
10.24154;Society for Promotion of Horticulture - Indian Institute of Horticultural Research;10252
10.24161;The Society for Chinese Historical Researches;10253
10.24160;Moscow Power Engineering Institute (MPEI);10254
10.24166;Internet Mathematics;10257
10.24167;Soegijapranata Catholic University;10258
10.24165;Journal of Neurological Sciences (Turkish);10259
10.24163;International Journal of Applied Research and Technology;10260
10.24162;Estudios Irlandeses;10261
10.24164;Balai Arkeologi Jawa Barat;10262
10.24174;Research Institute for Image and Cultural Contents;10263
10.24173;Da Vinci Mirea Institute of General Education;10264
10.24172;Korea Health Communication Association;10265
10.56786;Korea Disease Control and Prevention Agency (Public Health Weekly Report);10266
10.24176;Universitas Muria Kudus;10267
10.24175;Group SBD;10268
10.24177;Hong Kong Institute for Research and Innovation in Technology;10269
10.24178;Research Plus Journals;10270
10.24186;Vakanuvis International Journal of Historical Researches;10272
10.24183;All Russian Public Organization Russian Scientific Society of Endovascular Diagnostic and Treatment;10273
10.24180;Uluslararasi Tarim ve Yaban Hayati Bilimleri Dergisi;10274
10.24185;Sungshin Women's University Humanities Research Institute;10275
10.24182;Publishing Agency Science and Education;10276
10.24184;Korean Association for Research, Procedures and Education on Trauma;10277
10.24181;Tarim Ekonomisi Dergisi;10278
10.17177, 10.24193;Babes-Bolyai University;10279
10.24194;Publishing House Scientific Review;10280
10.24189;Fund for Support and Development of Protected Areas;10281
10.24192;redfundamentos SL;10282
10.24191;UiTM Press, Universiti Teknologi MARA;10283
10.24187;Institut National de la Statistique et des Etudes Economiques (INSEE);10284
10.24190;European Biotechnology Thematic Network Association;10285
10.30444, 10.30446, 10.30447, 10.30448, 10.30449, 10.50505, 10.13003, 10.30443;Crossref;10286
10.24188;Universidad de Sucre;10287
10.24195;South Ukrainian National Pedagogical University named after K. D. Ushynsky;10289
10.24202;Hampshire Field Club and Archaeological Society;10291
10.24203;Asian Online Journals;10292
10.24200;SCI AND TECH UNIVERSAL INC;10293
10.24204;Verein zur Forderung der Fachzeitschrift European Journal for Philosophy of Religion;10294
10.24201;El Colegio de Mexico, A.C.;10295
10.24198;Universitas Padjadjaran;10296
10.24197, 10.35376;Universidad de Valladolid;10298
10.24199;Museums Victoria;10299
10.24210;Korean Association for Public Management;10300
10.24211;The Korean Society for the Study of Teacher Education;10301
10.24206;LaborHistorico;10302
10.24208;Revista Brasileira de Educacao em Ciencia da Informacao (REBECIN);10303
10.24207;Revista Latino-Americana de Marcapasso e Arritmia;10304
10.24209;Enriched Publications Pvt. Ltd.;10306
10.24214;SAE Publications;10307
10.35537, 10.24215;Universidad Nacional de La Plata;10308
10.24217;FUAM (Fundacioon Universidad Autonoma de Madrid);10309
10.24218;Verizona Publisher Limited;10310
10.24216;ibidem-Verlag;10311
10.24219;Revista de Pesquisa Interdisciplinar;10312
10.24228;Kozlekedestudomanyi Szemle;10313
10.24224;OOO Centr naucnyh i obrazovatelnyh proektov;10314
10.24225;Korean Artificial Intelligence;10315
10.24222;Revista Stricto Sensu;10316
10.24221;Journal of Environmental Analysis and Progress - JEAP;10317
10.24231;Research Institute of Curriculum and Instruction;10318
10.24223;NPO Energobezopasnost;10319
10.24227;The Institute of Korean Language and Literature in Chonnam National University;10320
10.24232;Jeoloji Muhendisligi Dergisi;10321
10.24229;Korean Evangelical Society of New Testament Studies;10322
10.24226;Korean Society of Vocational Rehabilitation;10323
10.24220;Cadernos de Fe e Cultura, Oculum Ensaios, Reflexao, Revista de Ciencias Medicas e Revista de Educacao da PUC-Campinas;10324
10.24230;Korean Society for Industrial and Organizational Psychology;10325
10.24235;IAIN Syekh Nurjati Cirebon;10326
10.24233;Biology Department, Faculty of Mathematics and Natural Sciences, Sriwijaya University;10327
10.24234;Armenian State Pedagogical University after Khacatur Abovyan;10328
10.24236, 10.23850;Servicio Nacional de Aprendizaje SENA;10329
10.24238;Publiverse Online S.R.L;10330
10.24237;University of Diyala, College of Science;10331
10.24240;Register of Qualified Genealogists;10332
10.24241;CIDOB (Barcelona Centre for International Affairs);10333
10.24239;IAIN Palu;10334
10.24242;Library Juice Press;10335
10.24243;Rational Publication;10339
10.23943;Princeton University Press;10341
10.24168;Revista Prumo;10342
10.24246;Universitas Kristen Satya Wacana;10343
10.24245;Nieto Editores;10344
10.24248;East African Health Research Commission;10345
10.24247;Transstellar Journal Publications and Research Consultancy Private Limited;10346
10.24244;Indonesia Society of Neuroanesthesia and Critical Care (INA-SNACC);10347
10.24251;HICSS Conference Office;10348
10.24249;Faculty of Philology, Lomonosov Moscow State University;10349
10.24250;Aurel Vlaicu University of Arad;10350
10.24254;Sociedad Mexicana de Ingenieria Biomedica, A.C.;10351
10.24252;Universitas Islam Negeri Alauddin Makassar;10352
10.24253;Colegio de Enfermeria de Caceres;10353
10.24257;Balai Bahasa Jawa Timur;10354
10.24259;Fakultas Kehutanan, Universitas Hasanuddin (Forestry Faculty, Hassannuddin Univ);10355
10.24256;Institut Agama Islam Negeri (IAIN) Palopo;10356
10.24263;National University of Food Technologies;10357
10.24262;E-Discovery Publication;10358
10.24258, 10.37378;Puslatbang KDOD Lembaga Administrasi Negara;10359
10.24255;Fundacja Heart Beat;10360
10.24260;IAIN Pontianak;10361
10.24265;Universidad de San Martin de Porres;10362
10.24261;Associacao Internacional de Lusitanistas;10363
10.24264;Leather and Footwear Research Institute (INCDTP-ICPI);10364
10.24267;Universidad de Boyacá;10365
10.24269;Universitas Muhammadiyah Ponorogo;10366
10.24266;Horticultural Research Institute;10367
10.24268;Australian Catholic University;10368
10.24275, 10.31760;Universidad Autonoma Metropolitana;10370
10.24274;One Central Press;10371
10.24270;The Educational Research Institute;10372
10.24272;Zoological Research;10373
10.24273;Journal of Geoscience, Engineering, Environment and Technology (JGEET);10374
10.24271;University of Garmian;10375
10.24278;Revista do Instituto Florestal;10376
10.24277;Classica - Revista Brasileira de Estudos Classicos;10377
10.24281;Revista Remecs - Revista Multidisciplinar de Estudos Cientificos em Saude;10378
10.24279;Journal of Management and Technology;10380
10.24276;Revista Recien - Revista Cientifica de Enfermagem;10381
10.24283;Hellenic Regulatory Body of Nurses;10382
10.24287;Fund Doctors, Innovations, Science for Children;10383
10.24285;Korean Association of Chinese Language Education;10384
10.24289;International Journal of Social Sciences and Education Research;10385
10.24284;The Korean Society for Urban Railway;10386
10.24288;Journal of Tourism Theory and Research;10387
10.24286;The Society Korean Children Literature;10388
10.24822;Revista Juridica Digital UANDES;10389
10.24291;Uskonnontutkija – Religionsforskaren;10390
10.24292;Medical Education;10391
10.24294;EnPress Publisher;10392
10.24293;PDS Patklin;10393
10.24295;China Power Supply Society;10394
10.24296;JOMI, LLC;10395
10.19261;Institute of Chemistry;10396
10.12890, 10.12889;SMC Media;10397
10.24298;Disaster Nursing Global Leader Degree Program;10398
10.24297;CIRWOLRD;10399
10.24305;Caderno Eletronico de Ciencias Sociais;10400
10.24302;Universidade do Contestado - UnC;10401
10.24300;The Korean Society of Child Welfare;10402
10.24304;The Korean College of Clinical Pharmacy;10403
10.24303;The Linguistic Association of Korea;10404
10.24299;Korea University Institute of Educational Research;10405
10.24301;Korea Academy of Mental Health Social Work;10406
10.24312;University of Central Punjab;10407
10.24307;Polgari Szemle;10408
10.24306;Association of European Schools of Planning (AESOP);10409
10.24311;University of Economics Ho Chi Minh City;10410
10.24310;Malaga University;10411
10.24309;ASEPUMA;10412
10.24308;International Association for Semiotic Studies (IASS/AIS);10413
10.24314;Consejo Regional III Lima Metropolitana;10414
10.24313;International Society for Problem-Based Learning;10415
10.24316;PROMETEICA - Revista de Filosofia y Ciencias;10416
10.24315;Trakya Universitesi Egitim Fakultesi Dergisi;10417
10.24317;Revista Brasileira de Extensao Universitaria;10418
10.24318;Committee on Publication Ethics;10419
10.24319;Jurnal Teknologi Perikanan dan Ilmu Kelautan;10420
10.24320;Revista Electronica de Investigacin Educativa;10421
10.24321;Advanced Research Publications;10422
10.24322;Uitgeverij Verloren BV;10423
10.24324;Korean Association of International Association of Constitutional Law;10424
10.24323;Akademik Gida;10425
10.24325;South American Development Society Journal;10426
10.24328;Letra e Imagem Editora e Producoes Ltda;10427
10.24329;Jurnal ASPIKOM;10428
10.24327;Current Research;10429
10.24326;Uniwersytet Przyrodniczy w Lublinie;10430
10.24331;International Journal of Educational Research Review;10431
10.24330;The International Electronic Journal of Algebra;10432
10.24814;Koreanische Gesellschaft Fuer Deutsche Sprachwissenschaft;10433
10.24333;Korean Society of Old Testament Studies;10434
10.24332;The Korean Society of Sports Physical Therapy;10435
10.24817;Center For Chemical & Packaging (Balai Besar Kimia & Kemasan);10436
10.24820;ARKAT USA, Inc.;10437
10.24818;Bucharest University of Economic Studies;10438
10.24815, 10.17969, 10.21157;LPPM Unsyiah;10439
10.24816;Content Ed Net Taiwan Limited;10440
10.24819;NETSOL: New Trends in Social and Liberal Sciences;10441
10.24824;Editora CRV;10443
10.24821;Institut Seni Indonesia Yogyakarta;10444
10.24290;Faculty of Sociology, Lomonosov Moscow State University;10445
10.24835;Vidar, Ltd.;10446
10.24831;Department of Agronomy and Horticulture;10447
10.24129;Imaidea Interactiva, S.L.;10448
10.24823;Royal Botanic Garden Edinburgh;10449
10.24836;Estudios Sociales;10450
10.24832;Badan Standar, Kurikulum, dan Asesmen Pendidikan;10451
10.24834;Malmo University Library;10452
10.24837;Industrial and Organizational Psychology Association;10453
10.24833;MGIMO University;10454
10.24826;Korean Society for the Security Convergence Management;10455
10.24828;The Korea Society of Buddhist Art History;10456
10.24827;Systematic Theology Division Korea Evangelical Theological Society;10457
10.24829;Korean Buechner Society;10458
10.24825;Korean Association for Semiotic Studies;10459
10.24830;Korean Society for German Language and Literature;10460
10.24839;Psi Chi, the International Honor Society in Psychology;10461
10.24843;Universitas Udayana;10462
10.24847;Khayrallah Center for Lebanese Diaspora Studies;10463
10.24844;Sociedad Mexicana de Investigacion y Divulgacion de la Educacion Matematica A. C.;10464
10.24842;International Journal of Computation and Applied Science;10465
10.54851, 10.54852, 10.33436, 10.24846, 10.58503;ICI Bucharest;10466
10.24840;University of Porto;10468
10.24841;Instituto de Investigaciones de la Amazonia Peruana - IIAP;10469
10.24838;Indian Phytopathological Society;10470
10.24850;Instituto Mexicano de Tecnologia del Agua;10471
10.24848;Mardjani Foundation for Support and Development of Research and Cultural Programs;10472
10.24849;Portuguese Geotechnical Society;10473
10.56444, 10.24856, 10.36356, 10.35973;UNTAG Semarang;10474
10.24851;Texas Association for Bilingual Education (TABE);10475
10.24853;Universitas Muhammadiyah Jakarta;10476
10.24855;Scientific Research Foundation XXI Century;10477
10.24854;Konsorsium Psikologi Ilmiah Nusantara;10478
10.14812;Cukurova University Faculty of Education Journal;10479
10.24852;Tatarstan Academy of Sciences;10480
10.24860;Comunicologia;10481
10.24862;Fundacao Educacional de Formiga - FUOM;10482
10.24863;Ceuma Associacao de Ensino Superior;10483
10.24857;RGSA- Revista de Gestao Social e Ambiental;10484
10.24858;Revista Dialogos Mediterranicos;10485
